,id,type,name,latitude_deg,longitude_deg,elevation_ft,iso_country,City,Location,scheduled_service,local_code
242,19388,medium_airport,Blythe Airport,33.61920166,-114.71700290000001,399.0,US,Blythe,CALIFORNIA,0,BLH
244,19525,small_airport,Chino Airport,33.97470093,-117.637001,650.0,US,Chino,CALIFORNIA,0,CNO
245,19673,small_airport,David Wayne Hooks Memorial Airport,30.0618,-95.55280304,152.0,US,Houston,TEXAS,0,DWH
246,3491,large_airport,Duluth International Airport,46.84209824,-92.19360352,1428.0,US,Duluth,GEORGIA,1,DLH
247,3409,medium_airport,Bismarck Municipal Airport,46.77270126,-100.7460022,1661.0,US,Bismarck,NORTH DAKOTA,1,BIS
248,3600,medium_airport,Barnstable Municipal Boardman Polando Field,41.66930008,-70.28040314,54.0,US,Hyannis,MASSACHUSETTS,1,HYA
249,3390,medium_airport,Kalamazoo Battle Creek International Airport,42.23490143,-85.55210114,874.0,US,Kalamazoo,MICHIGAN,1,AZO
250,3689,medium_airport,Charles B. Wheeler Downtown Airport,39.12319946,-94.59279633,759.0,US,Kansas City,MISSOURI,0,MKC
251,3786,medium_airport,Dutchess County Airport,41.62659836,-73.88420105,165.0,US,Poughkeepsie,NEW YORK,0,POU
252,3411,medium_airport,Rocky Mountain Metropolitan Airport,39.90879822,-105.11699679999998,5673.0,US,Denver,COLORADO,0,BJC
253,3746,medium_airport,Ogden Hinckley Airport,41.19589996,-112.012001,4473.0,US,Ogden,UTAH,1,OGD
254,3872,medium_airport,Stockton Metropolitan Airport,37.89419937,-121.237999,33.0,US,Stockton,CALIFORNIA,0,SCK
255,3837,medium_airport,Riverside Municipal Airport,33.95190048,-117.4449997,819.0,US,Riverside,CALIFORNIA,0,RAL
256,21222,medium_airport,Jacqueline Cochran Regional Airport,33.62670135,-116.1600037,-115.0,US,Palm Springs,CALIFORNIA,0,TRM
257,19491,small_airport,Casa Grande Municipal Airport,32.954899,-111.766998,1464.0,US,Casa Grande,ARIZONA,0,CGZ
258,20910,small_airport,Dallas Executive Airport,32.68090057,-96.86820221,660.0,US,Dallas,TEXAS,0,RBD
259,20053,small_airport,Lake Havasu City Airport,34.571098,-114.358002,783.0,US,Lake Havasu City,ARIZONA,0,HII
260,3773,large_airport,General Wayne A. Downing Peoria International Airport,40.66419983,-89.69329834,660.0,US,Peoria,ARIZONA,1,PIA
262,3455,medium_airport,Easterwood Field,30.58860016,-96.36380005,320.0,US,College Station,TEXAS,1,CLL
263,3654,medium_airport,La Crosse Municipal Airport,43.879002,-91.256699,655.0,US,La Crosse,WISCONSIN,1,LSE
264,3791,medium_airport,Portsmouth International at Pease Airport,43.07789993,-70.82330322,100.0,US,Portsmouth,NEW HAMPSHIRE,1,PSM
265,3929,medium_airport,Trenton Mercer Airport,40.27669907,-74.81349945,213.0,US,Trenton,GEORGIA,1,TTN
266,3505,medium_airport,Eagle County Regional Airport,39.64260101,-106.9179993,6548.0,US,Eagle,COLORADO,1,EGE
267,3701,medium_airport,Modesto City Co-Harry Sham Field,37.62580109,-120.9540024,97.0,US,Modesto,CALIFORNIA,1,MOD
268,3546,medium_airport,Fulton County Airport Brown Field,33.77909851,-84.52140045,841.0,US,Atlanta,GEORGIA,0,FTY
269,3504,medium_airport,Dillant Hopkins Airport,42.89839935,-72.27079773,488.0,US,Keene,NEW HAMPSHIRE,0,EEN
271,19324,small_airport,Auburn Municipal Airport,38.95479965,-121.0820007,1539.0,US,Auburn,WASHINGTON,0,AUN
272,20041,small_airport,Manassas Regional Airport/Harry P. Davis Field,38.72140121,-77.51540375,192.0,US,Manassas,VIRGINIA,0,HEF
275,3437,medium_airport,Gallatin Field,45.77750015,-111.15299990000001,4473.0,US,Bozeman,MONTANA,1,BZN
279,3361,medium_airport,Waco Regional Airport,31.61129951,-97.23049927,516.0,US,Waco,TEXAS,1,ACT
280,3648,medium_airport,Lancaster Airport,40.12170029,-76.2960968,403.0,US,Lancaster,PENNSYLVANIA,1,LNS
281,3756,medium_airport,Worcester Regional Airport,42.26729965,-71.87570190000001,1009.0,US,Worcester,MASSACHUSETTS,0,ORH
282,3558,medium_airport,Scholes International At Galveston Airport,29.26530075,-94.86039734,6.0,US,Galveston,TEXAS,0,GLS
283,20161,small_airport,Kingman Airport,35.2594986,-113.9380035,3449.0,US,Kingman,ARIZONA,1,IGM
284,3554,medium_airport,Floyd Bennett Memorial Airport,43.34120178,-73.61029816,328.0,US,Glens Falls,NEW YORK,0,GFL
285,3538,medium_airport,St Lucie County International Airport,27.49510002,-80.36830139,24.0,US,Fort Pierce,FLORIDA,0,FPR
286,19550,medium_airport,Jacksonville Executive at Craig Airport,30.3362999,-81.51439667,41.0,US,Jacksonville,FLORIDA,0,CRG
287,21375,medium_airport,General WM J Fox Airfield,34.74110031,-118.21900179999999,2351.0,US,Lancaster,PENNSYLVANIA,0,WJF
288,21204,medium_airport,Kendall-Tamiami Executive Airport,25.64789963,-80.43280029,8.0,US,Miami,FLORIDA,0,TMB
289,20506,medium_airport,Sacramento Mather Airport,38.55390167,-121.29799650000001,98.0,US,Sacramento,CALIFORNIA,0,MHR
290,19456,small_airport,Byron Airport,37.82839966,-121.6259995,79.0,US,Byron,MINNESOTA,0,C83
291,19476,small_airport,Essex County Airport,40.87519836,-74.28140259,173.0,US,Caldwell,IDAHO,0,CDW
294,19310,small_airport,Boire Field,42.78170013,-71.51480103,199.0,US,Nashua,NEW HAMPSHIRE,0,ASH
295,20892,small_airport,Wiley Post Airport,35.53419876,-97.64710236,1300.0,US,Oklahoma City,OKLAHOMA,0,PWA
296,20947,small_airport,Renton Municipal Airport,47.49309921,-122.2160034,32.0,US,Renton,WASHINGTON,0,RNT
297,3518,medium_airport,Evansville Regional Airport,38.03699875,-87.53240204,418.0,US,Evansville,INDIANA,1,EVV
298,3614,medium_airport,Williamsport Regional Airport,41.2417984,-76.9210968,529.0,US,Williamsport,PENNSYLVANIA,1,IPT
299,20981,medium_airport,Cobb County-Mc Collum Field,34.01319885,-84.59860229,1040.0,US,Atlanta,GEORGIA,0,RYY
302,20193,medium_airport,Ithaca Tompkins Regional Airport,42.49100113,-76.45839691,1099.0,US,Ithaca,NEW YORK,1,ITH
303,19320,small_airport,Appleton International Airport,44.258098600000004,-88.51909637,918.0,US,Appleton,WISCONSIN,0,ATW
304,20493,small_airport,Minden-Tahoe Airport,39.00030136,-119.7509995,4722.0,US,Minden,NEVADA,0,MEV
305,19850,small_airport,Flying Cloud Airport,44.82720184,-93.45709991,906.0,US,Minneapolis,MINNESOTA,0,FCM
306,20777,medium_airport,Norwood Memorial Airport,42.19049835,-71.17289734,49.0,US,Norwood,MASSACHUSETTS,0,OWD
307,3882,large_airport,Shreveport Regional Airport,32.44660187,-93.82559967,258.0,US,Shreveport,LOUISIANA,1,SHV
308,3465,large_airport,Casper-Natrona County International Airport,42.90800095,-106.4639969,5350.0,US,Casper,WYOMING,1,CPR
309,3543,large_airport,Fort Smith Regional Airport,35.33660126,-94.36740112,469.0,US,Fort Smith,ARKANSAS,1,FSM
310,3681,large_airport,Montgomery Regional (Dannelly Field) Airport,32.30059814,-86.39399719,221.0,US,Montgomery,ALABAMA,1,MGM
311,3363,medium_airport,Atlantic City International Airport,39.45759964,-74.57720184,75.0,US,Atlantic City,NEW JERSEY,1,ACY
312,3442,medium_airport,Cedar City Regional Airport,37.70100021,-113.09899899999999,5622.0,US,Cedar City,UTAH,1,CDC
313,3553,medium_airport,Grand Forks International Airport,47.949298999999996,-97.176102,845.0,US,Grand Forks,NORTH DAKOTA,1,GFK
314,3884,medium_airport,San Angelo Regional Mathis Field,31.35770035,-100.4960022,1919.0,US,San Angelo,TEXAS,1,SJT
315,3357,medium_airport,Abilene Regional Airport,32.41130066,-99.68190002,1791.0,US,Abilene,TEXAS,1,ABI
316,3603,medium_airport,Niagara Falls International Airport,43.1072998,-78.94619751,589.0,US,Niagara Falls,NEW YORK,0,IAG
317,3895,medium_airport,Salinas Municipal Airport,36.66279984,-121.6060028,85.0,US,Salinas,CALIFORNIA,0,SNS
318,3698,medium_airport,Morristown Municipal Airport,40.79940033,-74.41490173,187.0,US,Morristown,TENNESSEE,0,MMU
319,3676,medium_airport,Castle Airport,37.38050079,-120.5680008,191.0,US,Merced,CALIFORNIA,0,MER
320,19334,small_airport,Arlington Municipal Airport,48.16070175,-122.1589966,142.0,US,Arlington,TEXAS,0,AWO
321,19492,small_airport,Chandler Municipal Airport,33.2691,-111.810997,1243.0,US,Chandler,ARIZONA,0,CHD
322,19854,small_airport,Frederick Municipal Airport,39.41759872,-77.37429809999999,303.0,US,Frederick,MARYLAND,0,FDK
323,20712,small_airport,Ocala International Airport - Jim Taylor Field,29.17259979,-82.22419739,90.0,US,Ocala,FLORIDA,0,OCF
324,20887,small_airport,Placerville Airport,38.7242012,-120.75299840000002,2585.0,US,Placerville,CALIFORNIA,0,PVF
327,20979,small_airport,Ryan Field,32.14220047,-111.1750031,2417.0,US,Tucson,ARIZONA,0,RYN
328,3369,medium_airport,Athens Ben Epps Airport,33.94860077,-83.32630157,808.0,US,Athens,ALABAMA,1,AHN
330,3933,medium_airport,Cherry Capital Airport,44.74140167,-85.5821991,624.0,US,Traverse City,MICHIGAN,1,TVC
331,5379,medium_airport,Juneau International Airport,58.35499954,-134.576004,21.0,US,Juneau,ALASKA,1,JNU
332,3487,medium_airport,Coleman A. Young Municipal Airport,42.40919876,-83.00990295,626.0,US,Detroit,MICHIGAN,0,DET
334,3666,medium_airport,Mc Clellan Airfield,38.66759872,-121.40100100000001,77.0,US,Sacramento,CALIFORNIA,0,MCC
335,3902,medium_airport,Malcolm McKinnon Airport,31.15180016,-81.39129639,19.0,US,Brunswick,GEORGIA,0,SSI
336,3578,medium_airport,Jack Northrop Field Hawthorne Municipal Airport,33.922798,-118.334999,66.0,US,Hawthorne,NEVADA,0,HHR
337,19498,small_airport,Chico Municipal Airport,39.79539871,-121.8580017,240.0,US,Chico,CALIFORNIA,0,CIC
338,20854,small_airport,Brackett Field,34.09159851,-117.78199769999999,1011.0,US,La Verne,CALIFORNIA,0,POC
339,20401,small_airport,Gwinnett County Briscoe Field,33.97809982,-83.96240234,1061.0,US,Lawrenceville,GEORGIA,0,LZU
340,19952,small_airport,Winter Haven Municipal Airport - Gilbert Field,28.06290054,-81.75330353,145.0,US,Winter Haven,FLORIDA,0,GIF
341,3368,large_airport,Augusta Regional At Bush Field,33.36989975,-81.96450043,144.0,US,Augusta,GEORGIA,1,AGS
342,3525,medium_airport,Fayetteville Regional Grannis Field,34.99119949,-78.88030243,189.0,US,Fayetteville,NORTH CAROLINA,1,FAY
343,3582,medium_airport,Helena Regional Airport,46.60680008,-111.9830017,3877.0,US,Helena,MONTANA,1,HLN
344,3651,medium_airport,Laredo International Airport,27.54380035,-99.46160126,508.0,US,Laredo,TEXAS,1,LRD
345,3635,medium_airport,North Platte Regional Airport Lee Bird Field,41.12620163,-100.6839981,2777.0,US,North Platte,NEBRASKA,1,LBF
346,3599,medium_airport,Tweed New Haven Airport,41.26369858,-72.88680267,12.0,US,New Haven,CONNECTICUT,1,HVN
347,3957,medium_airport,Willow Run Airport,42.23789978,-83.53040314,716.0,US,Detroit,MICHIGAN,0,YIP
348,3749,medium_airport,Olympia Regional Airport,46.9693985,-122.90299990000001,209.0,US,Olympia,WASHINGTON,0,OLM
350,3758,medium_airport,Ohio State University Airport,40.07979965,-83.07299805,905.0,US,Columbus,INDIANA,0,OSU
351,3941,medium_airport,Ukiah Municipal Airport,39.12599945,-123.20099640000001,614.0,US,Ukiah,CALIFORNIA,0,UKI
352,19373,medium_airport,Hancock County-Bar Harbor Airport,44.45000076,-68.36150359999999,83.0,US,Bar Harbor,MAINE,1,BHB
353,21062,medium_airport,Sugar Land Regional Airport,29.62229919,-95.65650177,82.0,US,Houston,TEXAS,0,SGR
354,19549,medium_airport,Grand Strand Airport,33.81169891,-78.72389984,32.0,US,North Myrtle Beach,SOUTH CAROLINA,0,CRE
357,19757,small_airport,El Monte Airport,34.08610153,-118.0350037,296.0,US,El Monte,CALIFORNIA,0,EMT
358,20064,small_airport,Hemet Ryan Airport,33.73400116,-117.02300259999998,1512.0,US,Hemet,CALIFORNIA,0,HMT
360,17054,small_airport,Hollister Municipal Airport,36.89329910000001,-121.4100037,230.0,US,Hollister,CALIFORNIA,0,CVH
362,20732,small_airport,Oceanside Municipal Airport,33.21730042,-117.3539963,28.0,US,Oceanside,CALIFORNIA,0,OKB
364,21331,small_airport,Venice Municipal Airport,27.07159996,-82.44029999,18.0,US,Venice,FLORIDA,0,VNC
365,3898,large_airport,Sheppard Air Force Base-Wichita Falls Municipal Airport,33.9888,-98.49189799999999,1019.0,US,Wichita Falls,TEXAS,1,SPS
366,3461,medium_airport,Cavern City Air Terminal,32.33750153,-104.2630005,3295.0,US,Carlsbad,CALIFORNIA,1,CNM
367,3606,medium_airport,Idaho Falls Regional Airport,43.514599,-112.070999,4744.0,US,Idaho Falls,IDAHO,1,IDA
368,3937,medium_airport,Tyler Pounds Regional Airport,32.35409927,-95.40239716,544.0,US,Tyler,TEXAS,1,TYR
369,3797,medium_airport,Bremerton National Airport,47.49020004,-122.7649994,444.0,US,Bremerton,WASHINGTON,0,PWT
370,3660,medium_airport,Lawrence Municipal Airport,42.71720123,-71.12339783,148.0,US,Lawrence,KANSAS,0,LWM
371,3793,medium_airport,Oakland County International Airport,42.66550064,-83.42009735,980.0,US,Pontiac,ILLINOIS,0,PTK
372,21300,medium_airport,University Park Airport,40.84930038,-77.84870148,1239.0,US,State College,PENNSYLVANIA,1,UNV
373,20284,small_airport,Borrego Valley Airport,33.25899887,-116.3209991,520.0,US,Borrego Springs,CALIFORNIA,0,L08
375,20223,small_airport,Southern Wisconsin Regional Airport,42.62030029,-89.04160309,808.0,US,Janesville,WISCONSIN,0,JVL
376,20398,small_airport,Lake County Airport,39.22029877,-106.3170013,9927.0,US,Leadville,COLORADO,0,LXV
379,20707,small_airport,Rio Vista Municipal Airport,38.19340134,-121.7040024,20.0,US,Rio Vista,CALIFORNIA,0,O88
380,21325,small_airport,Visalia Municipal Airport,36.31869888,-119.3929977,295.0,US,Visalia,CALIFORNIA,0,VIS
381,3897,large_airport,Abraham Lincoln Capital Airport,39.84410095,-89.67790222,598.0,US,Springfield,MISSOURI,1,SPI
382,3909,large_airport,Sioux Gateway Col. Bud Day Field,42.40259933,-96.38439941,1098.0,US,Sioux City,IOWA,1,SUX
383,3404,medium_airport,Greater Binghamton/Edwin A Link field,42.20869827,-75.97979736,1636.0,US,Binghamton,NEW YORK,1,BGM
384,3591,medium_airport,Valley International Airport,26.22850037,-97.65440369,36.0,US,Harlingen,TEXAS,1,HRL
385,3891,medium_airport,Salina Municipal Airport,38.79100037,-97.65219879,1288.0,US,Salina,KANSAS,1,SLN
386,3508,medium_airport,Elko Regional Airport,40.82490158,-115.79199979999999,5140.0,US,Elko,NEVADA,1,EKO
387,20870,medium_airport,Tri Cities Airport,46.26470184,-119.1190033,410.0,US,Pasco,WASHINGTON,1,PSC
390,19534,medium_airport,Concord Municipal Airport,43.20270157,-71.50229645,342.0,US,Concord,NORTH CAROLINA,0,CON
392,19882,medium_airport,Page Field,26.58659935,-81.86329651,17.0,US,Fort Myers,FLORIDA,0,FMY
393,19661,small_airport,Destin Executive Airport,30.40010071,-86.47149658,23.0,US,Destin,FLORIDA,0,DTS
395,20945,small_airport,Ramona Airport,33.03919983,-116.91500090000001,1395.0,US,Ramona,CALIFORNIA,0,RNM
396,21099,small_airport,Scappoose Industrial Airpark,45.77099991,-122.86199950000001,58.0,US,Scappoose,OREGON,0,SPB
397,21115,small_airport,Witham Field,27.18169975,-80.22109985,16.0,US,Stuart,FLORIDA,0,SUA
398,24915,small_airport,Tillamook Airport,45.41820145,-123.814003,36.0,US,Tillamook,OREGON,0,TMK
399,20212,small_airport,Williamsburg Jamestown Airport,37.23920059,-76.7161026,49.0,US,Williamsburg,VIRGINIA,0,JGG
400,21378,small_airport,Willows Glenn County Airport,39.51639938,-122.21800230000001,141.0,US,Willows,CALIFORNIA,0,WLW
401,3664,large_airport,MBS International Airport,43.53290176,-84.07959747,668.0,US,Saginaw,MICHIGAN,1,MBS
402,3501,medium_airport,Chippewa Valley Regional Airport,44.86579895,-91.48429871,913.0,US,Eau Claire,WISCONSIN,1,EAU
403,3564,medium_airport,Central Nebraska Regional Airport,40.96749878,-98.30960083,1847.0,US,Grand Island,NEBRASKA,1,GRI
404,3587,medium_airport,Memorial Field,34.47800064,-93.09619904,540.0,US,Hot Springs,ARKANSAS,1,HOT
405,3646,medium_airport,Crater Lake-Klamath Regional Airport,42.156101,-121.733002,4095.0,US,Klamath Falls,OREGON,1,LMT
406,3639,medium_airport,Lebanon Municipal Airport,43.62609863,-72.30419922,603.0,US,Lebanon,TENNESSEE,1,LEB
407,3662,medium_airport,Lynchburg Regional Preston Glenn Field,37.3266983,-79.20040131,938.0,US,Lynchburg,VIRGINIA,1,LYH
408,3527,medium_airport,Glacier Park International Airport,48.3105011,-114.2559967,2977.0,US,Kalispell,MONTANA,1,GPI
409,3906,medium_airport,St Paul Downtown Holman Field,44.93450165,-93.05999756,705.0,US,St Paul,MINNESOTA,0,STP
410,3434,medium_airport,Bowling Green Warren County Regional Airport,36.96450043,-86.41970062,547.0,US,Bowling Green,OHIO,0,BWG
411,3923,medium_airport,Space Coast Regional Airport,28.51479912,-80.79920197,34.0,US,Titusville,FLORIDA,0,TIX
412,3955,medium_airport,Yellowstone Airport,44.68840027,-111.11799620000001,6649.0,US,West Yellowstone,MONTANA,0,WYS
413,19314,medium_airport,Astoria Regional Airport,46.15800095,-123.8789978,15.0,US,Astoria,OREGON,0,AST
414,19727,medium_airport,Needles Airport,34.7663002,-114.6230011,983.0,US,Needles,CALIFORNIA,0,EED
415,20890,medium_airport,Provo Municipal Airport,40.21920013,-111.72299960000001,4497.0,US,Provo,UTAH,1,PVU
416,19242,small_airport,Double Eagle II Airport,35.14519882,-106.79499820000001,5837.0,US,Albuquerque,NEW MEXICO,0,AEG
417,19296,small_airport,Apple Valley Airport,34.57529831,-117.185997,3062.0,US,Apple Valley,MINNESOTA,0,APV
420,19268,small_airport,Corona Municipal Airport,33.89770126,-117.60199740000002,533.0,US,Corona,CALIFORNIA,0,AJO
421,19676,small_airport,Danbury Municipal Airport,41.37149811,-73.48220062,458.0,US,Danbury,CONNECTICUT,0,DXR
422,19660,small_airport,Denton Municipal Airport,33.20069885,-97.19799805,642.0,US,Denton,TEXAS,0,DTO
423,23952,small_airport,Orcas Island Airport,48.70819855,-122.9100037,31.0,US,Eastsound,WASHINGTON,1,ORS
424,19983,small_airport,Georgetown Municipal Airport,30.67880058,-97.67939758,790.0,US,Georgetown,TEXAS,0,GTU
425,21632,small_airport,Vance Brand Airport,40.1637001,-105.163002,5055.0,US,Longmont,COLORADO,0,LMO
427,20507,small_airport,Mojave Airport,35.05939865,-118.15200039999999,2801.0,US,Mojave,CALIFORNIA,0,MHV
428,3642,large_airport,Lafayette Regional Airport,30.20529938,-91.98760223,42.0,US,Lafayette,COLORADO,1,LFT
430,3464,medium_airport,Columbia Regional Airport,38.81809998,-92.21959686,889.0,US,Columbia,SOUTH CAROLINA,1,COU
431,3468,medium_airport,Columbus Metropolitan Airport,32.516300199999996,-84.93890381,397.0,US,Columbus,INDIANA,1,CSG
432,3555,medium_airport,East Texas Regional Airport,32.38399887,-94.71150208,365.0,US,Longview,TEXAS,1,GGG
433,3759,medium_airport,Southwest Oregon Regional Airport,43.417099,-124.2460022,17.0,US,North Bend,OREGON,1,OTH
434,3856,medium_airport,Roswell International Air Center Airport,33.30160141,-104.53099820000001,3671.0,US,Roswell,NEW MEXICO,1,ROW
435,3907,large_airport,Spirit of St Louis Airport,38.66210175,-90.65200043,463.0,US,St Louis,MISSOURI,0,SUS
436,3367,medium_airport,Allegheny County Airport,40.35440063,-79.93019867,1252.0,US,Pittsburgh,PENNSYLVANIA,0,AGC
437,3922,medium_airport,Tacoma Narrows Airport,47.26789856,-122.57800290000002,294.0,US,Tacoma,WASHINGTON,0,TIW
438,21280,medium_airport,Aurora State Airport,45.24710083,-122.7699966,200.0,US,Aurora,COLORADO,0,UAO
439,20480,medium_airport,Merced Regional Macready Field,37.28469849,-120.5139999,155.0,US,Merced,CALIFORNIA,0,MCE
440,20850,medium_airport,Northeast Philadelphia Airport,40.081902,-75.010597,120.0,US,Philadelphia,PENNSYLVANIA,1,PNE
441,20141,small_airport,Clermont County Airport,39.07839966,-84.21019745,843.0,US,Batavia,OHIO,0,I69
442,16497,small_airport,Bend Municipal Airport,44.09479904,-121.20099640000001,3460.0,US,Bend,OREGON,0,BDN
446,20339,small_airport,Lincoln Regional Karl Harder Field,38.90919876,-121.35099790000001,121.0,US,Lincoln,NEBRASKA,0,LHM
