,jan,id,lat,long,name,year,country
710161,591,USC00021664,32.0061,-109.3572,CHIRICAHUA_NM,1961,US
710191,484,USC00021664,32.0061,-109.3572,CHIRICAHUA_NM,1991,US
710211,416,USC00021749,34.0375,-110.4875,CIBECUE,1961,US
710241,324,USC00021749,34.0375,-110.4875,CIBECUE,1991,US
710261,60,USC00021760,34.3833,-110.3167,CLAY_SPRINGS,1961,US
710291,-53,USC00021760,34.3833,-110.3167,CLAY_SPRINGS,1991,US
710311,804,USC00021849,33.0561,-109.3072,CLIFTON,1961,US
710341,813,USC00021849,33.0561,-109.3072,CLIFTON,1991,US
710361,681,USC00021870,32.0589,-109.8908,COCHISE_4_SSE,1961,US
710391,577,USC00021870,32.0589,-109.8908,COCHISE_4_SSE,1991,US
710411,675,USC00021874,31.95,-109.95,COCHISE_STRONGHOLD,1961,US
710441,614,USC00021874,31.95,-109.95,COCHISE_STRONGHOLD,1991,US
710461,189,USC00021920,36.9936,-112.9719,COLORADO_CITY,1961,US
710491,-14,USC00021920,36.9936,-112.9719,COLORADO_CITY,1991,US
710511,-262,USC00022099,36.6333,-111.4167,COPPER_MINE_TRADING_PO,1961,US
710541,-262,USC00022099,36.6333,-111.4167,COPPER_MINE_TRADING_PO,1991,US
710561,850,USC00022109,34.305,-112.165,CORDES,1961,US
710591,659,USC00022109,34.305,-112.165,CORDES,1991,US
710611,676,USC00022140,31.3456,-110.2542,CORONADO_NM_HQ,1961,US
710641,613,USC00022140,31.3456,-110.2542,CORONADO_NM_HQ,1991,US
710661,1173,USC00022159,32.3333,-111.1167,CORTARO_3_SW,1961,US
710691,1039,USC00022159,32.3333,-111.1167,CORTARO_3_SW,1991,US
710711,769,USC00022193,34.75,-112.0333,TUZIGOOT_NM,1961,US
710741,647,USC00022193,34.75,-112.0333,TUZIGOOT_NM,1991,US
710761,394,USC00022329,34.2097,-112.3453,CROWN_KING,1961,US
710791,218,USC00022329,34.2097,-112.3453,CROWN_KING,1991,US
710811,1333,USC00022430,32.8,-113.5333,DATELAND,1961,US
710841,1168,USC00022430,32.8,-113.5333,DATELAND,1991,US
710861,1323,USC00022434,32.9711,-113.4981,DATELAND_WHITEWING_RCH,1961,US
710891,1206,USC00022434,32.9711,-113.4981,DATELAND_WHITEWING_RCH,1991,US
710911,1314,USC00022439,35.2,-114.5667,DAVIS_DAM_2,1961,US
710941,1093,USC00022439,35.2,-114.5667,DAVIS_DAM_2,1991,US
710961,1271,USC00022462,33.5833,-112.0833,DEER_VALLEY,1961,US
710991,1110,USC00022462,33.5833,-112.0833,DEER_VALLEY,1991,US
711011,389,USC00022527,35.2947,-113.3664,DIAMOND_M_RANCH,1961,US
711041,220,USC00022527,35.2947,-113.3664,DIAMOND_M_RANCH,1991,US
711061,-269,USC00022545,36.85,-109.85,DINNEHOTSO,1961,US
711091,-439,USC00022545,36.85,-109.85,DINNEHOTSO,1991,US
711111,656,USC00022659,31.345,-109.5394,DOUGLAS,1961,US
711141,696,USC00022659,31.345,-109.5394,DOUGLAS,1991,US
711161,777,USC00022669,31.35,-109.5833,DOUGLAS_SMELTER,1961,US
711191,789,USC00022669,31.35,-109.5833,DOUGLAS_SMELTER,1991,US
711211,529,USC00022754,32.7481,-109.1214,DUNCAN,1961,US
711241,593,USC00022754,32.7481,-109.1214,DUNCAN,1991,US
711261,1281,USC00022782,33.4192,-111.6444,EAST_MESA,1961,US
711291,1106,USC00022782,33.4192,-111.6444,EAST_MESA,1991,US
711311,1276,USC00022787,33.6,-114.5333,EHRENBERG,1961,US
711341,1182,USC00022787,33.6,-114.5333,EHRENBERG,1991,US
711361,1312,USC00022790,33.6133,-114.4706,EHRENBERG_2_E,1961,US
711391,1126,USC00022790,33.6133,-114.4706,EHRENBERG_2_E,1991,US
711411,1118,USC00022807,32.7819,-111.5186,ELOY_4_NE,1961,US
711441,1101,USC00022807,32.7819,-111.5186,ELOY_4_NE,1991,US
711461,1292,USC00022927,33.4333,-111.75,FALCON_FLD,1961,US
711491,1081,USC00022927,33.4333,-111.75,FALCON_FLD,1991,US
711511,-275,USC00023009,35.1611,-111.7311,FLAGSTAFF_4_SW,1961,US
711541,-272,USC00023009,35.1611,-111.7311,FLAGSTAFF_4_SW,1991,US
711561,1302,USC00023027,33.0364,-111.3881,FLORENCE,1961,US
711591,1127,USC00023027,33.0364,-111.3881,FLORENCE,1991,US
711611,-120,USC00023082,34.15,-110.1,FORESTDALE,1961,US
711641,-78,USC00023082,34.15,-110.1,FORESTDALE,1991,US
711661,739,USC00023110,32.6231,-109.9428,FT_GRANT,1961,US
711691,634,USC00023110,32.6231,-109.9428,FT_GRANT,1991,US
711711,696,USC00023150,33.0094,-109.9855,FT_THOMAS_2_SW,1961,US
711741,776,USC00023150,33.0094,-109.9855,FT_THOMAS_2_SW,1991,US
711761,-79,USC00023160,35.2681,-111.7428,FT_VALLEY,1961,US
711791,-196,USC00023160,35.2681,-111.7428,FT_VALLEY,1991,US
711811,1298,USC00023190,33.6028,-111.7131,FOUNTAIN_HILLS,1961,US
711841,1111,USC00023190,33.6028,-111.7131,FOUNTAIN_HILLS,1991,US
711861,141,USC00023250,36.9414,-112.5258,FREDONIA,1961,US
711891,-45,USC00023250,36.9414,-112.5258,FREDONIA,1991,US
711911,-160,USC00023303,35.7164,-109.5661,GANADO,1961,US
711941,-283,USC00023303,35.7164,-109.5661,GANADO,1991,US
711961,1243,USC00023393,32.9481,-112.7131,GILA_BEND,1961,US
711991,1160,USC00023393,32.9481,-112.7131,GILA_BEND,1991,US
712011,741,USC00023498,33.3833,-110.7833,GLOBE_RS,1961,US
712041,751,USC00023498,33.3833,-110.7833,GLOBE_RS,1991,US
712061,692,USC00023501,33.3947,-110.7933,GLOBE_3,1961,US
712091,605,USC00023501,33.3947,-110.7933,GLOBE_3,1991,US
712111,773,USC00023505,33.3767,-110.7711,GLOBE,1961,US
712141,647,USC00023505,33.3767,-110.7711,GLOBE,1991,US
712161,1189,USC00023573,33.3833,-112.0667,GOULDS_RCH,1961,US
712191,1038,USC00023573,33.3833,-112.0667,GOULDS_RCH,1991,US
712211,18,USC00023586,36.05,-112.1333,GRAND_CANYON_AIRWAYS,1961,US
712241,-142,USC00023586,36.05,-112.1333,GRAND_CANYON_AIRWAYS,1991,US
712261,50,USC00023591,36.05,-112.1333,GRAND_CANYON_HQ,1961,US
712291,-128,USC00023591,36.05,-112.1333,GRAND_CANYON_HQ,1991,US
712311,-97,USC00023595,36.05,-112.1333,GRAND_CANYON_NP,1961,US
712341,-299,USC00023595,36.05,-112.1333,GRAND_CANYON_NP,1991,US
712361,-58,USC00023596,36.0528,-112.1503,GRAND_CANYON_NP_2,1961,US
712391,-217,USC00023596,36.0528,-112.1503,GRAND_CANYON_NP_2,1991,US
712411,1343,USC00023621,33.5167,-111.7,GRANITE_REEF_DAM,1961,US
712441,1157,USC00023621,33.5167,-111.7,GRANITE_REEF_DAM,1991,US
712461,266,USC00023635,33.2,-109.3833,GRANVILLE,1961,US
712491,149,USC00023635,33.2,-109.3833,GRANVILLE,1991,US
712511,1141,USC00023668,31.8931,-110.9978,GREEN_VALLEY,1961,US
712541,1037,USC00023668,31.8931,-110.9978,GREEN_VALLEY,1991,US
712561,-223,USC00023683,34.0219,-109.4519,GREER,1961,US
712591,-319,USC00023683,34.0219,-109.4519,GREER,1991,US
712611,300,USC00023713,34.4833,-112.45,GROOM_CREEK,1961,US
712641,112,USC00023713,34.4833,-112.45,GROOM_CREEK,1991,US
712661,10,USC00023828,34.7433,-111.4139,HAPPY_JACK_RS,1961,US
712691,-204,USC00023828,34.7433,-111.4139,HAPPY_JACK_RS,1991,US
712711,-371,USC00023926,33.9833,-109.75,HAWLEY_LAKE,1961,US
712741,-468,USC00023926,33.9833,-109.75,HAWLEY_LAKE,1991,US
712761,-71,USC00023961,34.3925,-110.5581,HEBER_BLACK_MESA_RS,1961,US
712791,-133,USC00023961,34.3925,-110.5581,HEBER_BLACK_MESA_RS,1991,US
712811,989,USC00023981,31.8667,-110.7833,HELVETIA_SANTA_RITA_RN,1961,US
712841,884,USC00023981,31.8667,-110.7833,HELVETIA_SANTA_RITA_RN,1991,US
712861,650,USC00024053,34.47,-112.8881,HILLSIDE_4_NNE,1961,US
712891,525,USC00024053,34.47,-112.8881,HILLSIDE_4_NNE,1991,US
712911,101,USC00024089,34.9094,-110.1544,HOLBROOK,1961,US
712941,182,USC00024089,34.9094,-110.1544,HOLBROOK,1991,US
712961,782,USC00024335,36.1,-112.1,INNER_CANYON_USGS,1961,US
712991,770,USC00024335,36.1,-112.1,INNER_CANYON_USGS,1991,US
713011,-63,USC00024418,36.7333,-112.2167,JACOB_LAKE,1961,US
713041,-269,USC00024418,36.7333,-112.2167,JACOB_LAKE,1991,US
713061,-145,USC00024438,35.7667,-110.1333,JEDDITO,1961,US
713091,-45,USC00024438,35.7667,-110.1333,JEDDITO,1991,US
713111,740,USC00024453,34.7522,-112.1114,JEROME,1961,US
713141,496,USC00024453,34.7522,-112.1114,JEROME,1991,US
713161,553,USC00024508,34.9667,-111.75,JUNIPINE,1961,US
713191,327,USC00024508,34.9667,-111.75,JUNIPINE,1991,US
713211,-366,USC00024578,36.7333,-110.2833,KAYENTA,1961,US
713241,-385,USC00024578,36.7333,-110.2833,KAYENTA,1991,US
713261,-151,USC00024586,35.8111,-110.1917,KEAMS_CANYON,1961,US
713291,-176,USC00024586,35.8111,-110.1917,KEAMS_CANYON,1991,US
713311,871,USC00024639,35.1833,-114.05,KINGMAN,1961,US
713341,638,USC00024639,35.1833,-114.05,KINGMAN,1991,US
713361,811,USC00024645,35.2,-114.0167,KINGMAN_2,1961,US
713391,573,USC00024645,35.2,-114.0167,KINGMAN_2,1991,US
713411,643,USC00024675,31.96,-111.5972,KITT_PEAK,1961,US
713441,447,USC00024675,31.96,-111.5972,KITT_PEAK,1991,US
713461,-130,USC00024686,35.55,-109.7,KLAGETOH_12_WNW,1961,US
713491,-180,USC00024686,35.55,-109.7,KLAGETOH_12_WNW,1991,US
713511,1527,USC00024702,33.2742,-113.9653,KOFA_MINE,1961,US
713541,1288,USC00024702,33.2742,-113.9653,KOFA_MINE,1991,US
713561,1277,USC00024759,34.45,-114.3667,LAKE_HAVASU,1961,US
713591,1080,USC00024759,34.45,-114.3667,LAKE_HAVASU,1991,US
713611,1208,USC00024761,34.5031,-114.3603,LAKE_HAVASU_CITY,1961,US
713641,1093,USC00024761,34.5031,-114.3603,LAKE_HAVASU_CITY,1991,US
713661,1325,USC00024829,33.3369,-112.1472,LAVEEN_3_SSE,1961,US
713691,1125,USC00024829,33.3369,-112.1472,LAVEEN_3_SSE,1991,US
713711,161,USC00024849,36.8644,-111.6022,LEES_FERRY,1961,US
713741,169,USC00024849,36.8644,-111.6022,LEES_FERRY,1991,US
713761,-277,USC00024872,35.2833,-110.9667,LEUPP,1961,US
713791,-25,USC00024872,35.2833,-110.9667,LEUPP,1991,US
713811,1348,USC00024977,33.4992,-112.3631,LITCHFIELD_PARK,1961,US
713841,1164,USC00024977,33.4992,-112.3631,LITCHFIELD_PARK,1991,US
713861,-231,USC00025129,36.4192,-109.2269,LUKACHUKAI,1961,US
713891,-430,USC00025129,36.4192,-109.2269,LUKACHUKAI,1991,US
713911,-195,USC00025204,36.3667,-109.6167,MANY_FARMS_SCHOOL,1961,US
713941,-183,USC00025204,36.3667,-109.6167,MANY_FARMS_SCHOOL,1991,US
713961,1074,USC00025270,33.1139,-112.0303,MARICOPA_4_N,1961,US
713991,955,USC00025270,33.1139,-112.0303,MARICOPA_4_N,1991,US
714011,1053,USC00025274,32.9167,-112.1,MARICOPA_9_SSW,1961,US
714041,883,USC00025274,32.9167,-112.1,MARICOPA_9_SSW,1991,US
714061,1178,USC00025282,33.6333,-112.3,MARINETTE,1961,US
714091,994,USC00025282,33.6333,-112.3,MARINETTE,1991,US
714111,-179,USC00025312,33.75,-109.55,MAVERICK,1961,US
714141,-255,USC00025312,33.75,-109.55,MAVERICK,1991,US
714161,77,USC00025412,34.1142,-109.8589,MC_NARY_2N,1961,US
714191,-81,USC00025412,34.1142,-109.8589,MC_NARY_2N,1991,US
714211,1425,USC00025467,33.4114,-111.8183,MESA,1961,US
714241,1194,USC00025467,33.4114,-111.8183,MESA,1991,US
714261,963,USC00025512,33.4044,-110.87,MIAMI,1961,US
714291,846,USC00025512,33.4044,-110.87,MIAMI,1991,US
714311,1468,USC00025627,32.7333,-113.7667,MOHAWK,1961,US
714341,1377,USC00025627,32.7333,-113.7667,MOHAWK,1991,US
714361,618,USC00025635,34.6106,-111.8381,MONTEZUMA_CASTLE_NM,1961,US
714391,515,USC00025635,34.6106,-111.8381,MONTEZUMA_CASTLE_NM,1991,US
714411,-25,USC00025665,36.9853,-110.12,MONUMENT_VALLEY,1961,US
714441,-361,USC00025665,36.9853,-110.12,MONUMENT_VALLEY,1991,US
714461,1437,USC00025700,33.5544,-111.4425,MORMON_FLAT,1961,US
714491,1178,USC00025700,33.5544,-111.4425,MORMON_FLAT,1991,US
714511,-18,USC00025780,34.9364,-111.6392,MUND'S_PARK,1961,US
714541,-94,USC00025780,34.9364,-111.6392,MUND'S_PARK,1991,US
714561,407,USC00025825,34.3219,-111.4533,NATURAL_BRG,1961,US
714591,261,USC00025825,34.3219,-111.4533,NATURAL_BRG,1991,US
714611,-243,USC00025837,35.1333,-109.5333,NAVAJO,1961,US
714641,-281,USC00025837,35.1333,-109.5333,NAVAJO,1991,US
714661,831,USC00025921,31.35,-110.9167,NOGALES,1961,US
714691,739,USC00025921,31.35,-110.9167,NOGALES,1991,US
714711,848,USC00025924,31.4553,-110.9681,NOGALES_6_N,1961,US
714741,727,USC00025924,31.4553,-110.9681,NOGALES_6_N,1991,US
714761,652,USC00026037,34.9589,-111.7553,OAK_CREEK_CANYON,1961,US
714791,417,USC00026037,34.9589,-111.7553,OAK_CREEK_CANYON,1991,US
714811,924,USC00026116,32.6,-110.7833,ORACLE,1961,US
714841,795,USC00026116,32.6,-110.7833,ORACLE,1991,US
714861,786,USC00026119,32.6025,-110.7344,ORACLE_2_SE,1961,US
714891,569,USC00026119,32.6025,-110.7344,ORACLE_2_SE,1991,US
714911,1254,USC00026132,31.9556,-112.8003,ORGAN_PIPE_CACTUS_NM,1961,US
714941,1209,USC00026132,31.9556,-112.8003,ORGAN_PIPE_CACTUS_NM,1991,US
714961,136,USC00026180,36.9208,-111.4483,PAGE,1961,US
714991,-28,USC00026180,36.9208,-111.4483,PAGE,1991,US
715011,7,USC00026190,35.0681,-109.7689,PAINTED_DESERT_NP,1961,US
715041,65,USC00026190,35.0681,-109.7689,PAINTED_DESERT_NP,1991,US
715061,1347,USC00026194,33.0772,-113.0317,PAINTED_ROCK_DAM,1961,US
715091,1199,USC00026194,33.0772,-113.0317,PAINTED_ROCK_DAM,1991,US
715111,264,USC00026202,32.4167,-110.7167,PALISADE_RS,1961,US
715141,44,USC00026202,32.4167,-110.7167,PALISADE_RS,1991,US
715161,256,USC00026242,31.9353,-109.2186,PARADISE,1961,US
715191,283,USC00026242,31.9353,-109.2186,PARADISE,1991,US
715211,1469,USC00026244,33.55,-111.9667,MUMMY_MTN,1961,US
715241,1186,USC00026244,33.55,-111.9667,MUMMY_MTN,1991,US
715261,1183,USC00026250,34.1547,-114.2897,PARKER,1961,US
715291,1060,USC00026250,34.1547,-114.2897,PARKER,1991,US
715311,349,USC00026315,34.4,-111.2667,PAYSON_12_NNE,1961,US
715341,183,USC00026315,34.4,-111.2667,PAYSON_12_NNE,1991,US
715361,326,USC00026320,34.2333,-111.3333,PAYSON_RS,1961,US
715391,234,USC00026320,34.2333,-111.3333,PAYSON_RS,1991,US
715411,585,USC00026353,31.9356,-109.8378,PEARCESUNSITES,1961,US
715441,521,USC00026353,31.9356,-109.8378,PEARCESUNSITES,1991,US
715461,673,USC00026358,31.8833,-109.9,PEARCE_5_W,1961,US
715491,620,USC00026358,31.8833,-109.9,PEARCE_5_W,1991,US
715511,25,USC00026468,34.7994,-109.885,PETRIFIED_FOREST_NP,1961,US
715541,102,USC00026468,34.7994,-109.885,PETRIFIED_FOREST_NP,1991,US
715561,669,USC00026471,36.1067,-112.0947,PHANTOM_RANCH,1961,US
715591,558,USC00026471,36.1067,-112.0947,PHANTOM_RANCH,1991,US
715611,1206,USC00026513,32.6464,-111.4017,PICACHO_8_SE,1961,US
715641,1062,USC00026513,32.6464,-111.4017,PICACHO_8_SE,1991,US
715661,569,USC00026538,35.8833,-114.0833,PIERCE_FERRY_17_SSW,1961,US
715691,403,USC00026538,35.8833,-114.0833,PIERCE_FERRY_17_SSW,1991,US
715711,-146,USC00026581,34.3,-110.25,PINEDALE,1961,US
715741,-137,USC00026581,34.3,-110.25,PINEDALE,1991,US
715761,-22,USC00026601,34.1239,-109.9219,PINETOP_2E,1961,US
715791,-71,USC00026601,34.1239,-109.9219,PINETOP_2E,1991,US
715811,1279,USC00026603,33.7275,-111.8606,PINNACLE_PEAK,1961,US
715841,1051,USC00026603,33.7275,-111.8606,PINNACLE_PEAK,1991,US
715861,319,USC00026616,36.8586,-112.7386,PIPE_SPRINGS_NATL_MON,1961,US
715891,93,USC00026616,36.8586,-112.7386,PIPE_SPRINGS_NATL_MON,1991,US
715911,1140,USC00026630,32.05,-112.3167,PISINEMO,1961,US
715941,966,USC00026630,32.05,-112.3167,PISINEMO,1991,US
715961,377,USC00026653,34.0989,-110.9442,PLEASANT_VALLEY_R_S,1961,US
715991,242,USC00026653,34.0989,-110.9442,PLEASANT_VALLEY_R_S,1991,US
716011,642,USC00026706,31.9,-109.1667,PORTAL,1961,US
716041,589,USC00026706,31.9,-109.1667,PORTAL,1991,US
716061,379,USC00026716,31.8833,-109.2056,PORTAL_4_SW,1961,US
716091,380,USC00026716,31.8833,-109.2056,PORTAL_4_SW,1991,US
716111,457,USC00026796,34.5706,-112.4322,PRESCOTT,1961,US
716141,235,USC00026796,34.5706,-112.4322,PRESCOTT,1991,US
716161,897,USC00026840,33.8556,-111.3064,PUNKIN_CTR,1961,US
716191,739,USC00026840,33.8556,-111.3064,PUNKIN_CTR,1991,US
716211,1149,USC00026865,33.665,-114.2272,QUARTZSITE,1961,US
716241,972,USC00026865,33.665,-114.2272,QUARTZSITE,1991,US
716261,922,USC00027081,33.8667,-111.3167,RENO_RS,1961,US
716291,707,USC00027081,33.8667,-111.3167,RENO_RS,1991,US
716311,1056,USC00027281,33.6731,-111.1508,ROOSEVELT_1_WNW,1961,US
716341,949,USC00027281,33.6731,-111.1508,ROOSEVELT_1_WNW,1991,US
716361,969,USC00027326,31.5,-111.2833,RUBY_4_NW,1961,US
716391,873,USC00027326,31.5,-111.2833,RUBY_4_NW,1991,US
716411,1196,USC00027355,32.3111,-110.8186,SABINO_CANYON,1961,US
716441,1040,USC00027355,32.3111,-110.8186,SABINO_CANYON,1991,US
716461,1277,USC00027370,33.0722,-111.7661,SACATON,1961,US
716491,1026,USC00027370,33.0722,-111.7661,SACATON,1991,US
716511,807,USC00027388,32.8333,-109.7167,SAFFORD,1961,US
716541,799,USC00027388,32.8333,-109.7167,SAFFORD,1991,US
716561,733,USC00027390,32.815,-109.6808,SAFFORD_AGRICULTRL_CTR,1961,US
716591,749,USC00027390,32.815,-109.6808,SAFFORD_AGRICULTRL_CTR,1991,US
716611,-70,USC00027435,34.5172,-109.4028,SAINT_JOHNS,1961,US
716641,-1,USC00027435,34.5172,-109.4028,SAINT_JOHNS,1991,US
716661,-249,USC00027440,35.6667,-109.2,ST_MICHAELS_6_WNW,1961,US
716691,-315,USC00027440,35.6667,-109.2,ST_MICHAELS_6_WNW,1991,US
716711,1076,USC00027460,33.7333,-113.5333,SALOME_6_SE,1961,US
716741,953,USC00027460,33.7333,-113.5333,SALOME_6_SE,1991,US
716761,695,USC00027475,33.35,-110.45,SAN_CARLOS,1961,US
716791,613,USC00027475,33.35,-110.45,SAN_CARLOS,1991,US
716811,733,USC00027480,33.1819,-110.5261,SAN_CARLOS_RESERVOIR,1961,US
716841,758,USC00027480,33.1819,-110.5261,SAN_CARLOS_RESERVOIR,1991,US
716861,-117,USC00027488,35.2239,-109.3222,SANDERS,1961,US
716891,-128,USC00027488,35.2239,-109.3222,SANDERS,1991,US
716911,-331,USC00027496,35.1667,-109.1667,SANDERS_11_ESE,1961,US
716941,-320,USC00027496,35.1667,-109.1667,SANDERS_11_ESE,1991,US
716961,925,USC00027530,32.6014,-110.6339,SAN_MANUEL,1961,US
716991,787,USC00027530,32.6014,-110.6339,SAN_MANUEL,1991,US
717011,539,USC00027560,32.2714,-109.2256,SAN_SIMON,1961,US
717041,554,USC00027560,32.2714,-109.2256,SAN_SIMON,1991,US
717061,629,USC00027563,32.3333,-109.2667,SAN_SIMON_5_NW,1961,US
717091,660,USC00027563,32.3333,-109.2667,SAN_SIMON_5_NW,1991,US
717111,717,USC00027567,32.1667,-109.0833,SAN_SIMON_9_ESE,1961,US
717141,676,USC00027567,32.1667,-109.0833,SAN_SIMON_9_ESE,1991,US
717161,1011,USC00027593,31.7625,-110.8464,SANTA_RITA_EXP_RANGE,1961,US
717191,785,USC00027593,31.7625,-110.8464,SANTA_RITA_EXP_RANGE,1991,US
717211,1062,USC00027600,32.3167,-112.05,SANTA_ROSA_SCHOOL,1961,US
717241,914,USC00027600,32.3167,-112.05,SANTA_ROSA_SCHOOL,1991,US
717261,1051,USC00027619,31.4831,-111.5436,SASABE,1961,US
717291,902,USC00027619,31.4831,-111.5436,SASABE,1991,US
717311,1206,USC00027661,33.4667,-111.8833,SCOTTSDALE,1961,US
717341,1077,USC00027661,33.4667,-111.8833,SCOTTSDALE,1991,US
717361,835,USC00027708,34.8956,-111.7644,SEDONA,1961,US
717391,680,USC00027708,34.8956,-111.7644,SEDONA,1991,US
717411,386,USC00027716,35.3322,-112.8797,SELIGMAN,1961,US
717441,185,USC00027716,35.3322,-112.8797,SELIGMAN,1991,US
717461,329,USC00027720,35.1333,-112.9167,SELIGMAN_13_SSW,1961,US
717491,218,USC00027720,35.1333,-112.9167,SELIGMAN_13_SSW,1991,US
717511,1169,USC00027726,31.9122,-111.885,SELLS,1961,US
717541,1017,USC00027726,31.9122,-111.885,SELLS,1991,US
717561,-86,USC00027849,34.2667,-110.0,SHOW_LOW,1961,US
717591,-71,USC00027849,34.2667,-110.0,SHOW_LOW,1991,US
717611,-61,USC00027855,34.2639,-110.0075,SHOW_LOW_AP,1961,US
717641,-30,USC00027855,34.2639,-110.0075,SHOW_LOW_AP,1991,US
717661,496,USC00027876,33.7986,-110.9714,SIERRA_ANCHA,1961,US
717691,430,USC00027876,33.7986,-110.9714,SIERRA_ANCHA,1991,US
717711,738,USC00027880,31.5553,-110.2847,SIERRA_VISTA,1961,US
717741,667,USC00027880,31.5553,-110.2847,SIERRA_VISTA,1991,US
717761,1042,USC00027884,34.4667,-113.6333,SIGNAL,1961,US
717791,873,USC00027884,34.4667,-113.6333,SIGNAL,1991,US
717811,1331,USC00027915,32.3833,-111.5,SILVER_BELL,1961,US
717841,1177,USC00027915,32.3833,-111.5,SILVER_BELL,1991,US
717861,-119,USC00028012,34.5081,-110.0839,SNOWFLAKE,1961,US
717891,89,USC00028012,34.5081,-110.0839,SNOWFLAKE,1991,US
717911,5,USC00028018,34.5,-110.3333,SNOWFLAKE_15_W,1961,US
717941,22,USC00028018,34.5,-110.3333,SNOWFLAKE_15_W,1991,US
717961,1271,USC00028112,33.3814,-112.07,SOUTH_PHOENIX,1961,US
717991,1120,USC00028112,33.3814,-112.07,SOUTH_PHOENIX,1991,US
718011,-129,USC00028162,34.1311,-109.275,SPRINGERVILLE,1961,US
718041,-97,USC00028162,34.1311,-109.275,SPRINGERVILLE,1991,US
718061,1075,USC00028184,34.1667,-112.7333,STANTON,1961,US
718091,840,USC00028184,34.1667,-112.7333,STANTON,1991,US
718111,1270,USC00028214,33.5575,-111.5358,STEWART_MOUNTAIN,1961,US
718141,1085,USC00028214,33.5575,-111.5358,STEWART_MOUNTAIN,1991,US
718161,-415,USC00028326,33.9733,-109.5631,SUNRISE_MTN,1961,US
718191,-468,USC00028326,33.9733,-109.5631,SUNRISE_MTN,1991,US
718211,-231,USC00028329,35.3694,-111.5436,SUNSET_CRATER_NATL_MON,1961,US
718241,-529,USC00028329,35.3694,-111.5436,SUNSET_CRATER_NATL_MON,1991,US
718261,620,USC00028343,36.2,-112.7,SUPAI,1961,US
718291,566,USC00028343,36.2,-112.7,SUPAI,1991,US
718311,1271,USC00028348,33.3003,-111.0972,SUPERIOR,1961,US
718341,1050,USC00028348,33.3003,-111.0972,SUPERIOR,1991,US
718361,1309,USC00028356,33.3667,-111.4333,SUPERSTITION_MTN,1961,US
718391,1164,USC00028356,33.3667,-111.4333,SUPERSTITION_MTN,1991,US
718411,1232,USC00028396,32.7225,-113.9192,TACNA_3_NE,1961,US
718441,1240,USC00028396,32.7225,-113.9192,TACNA_3_NE,1991,US
718461,-211,USC00028468,36.9233,-109.09,TEEC_NOS_POS,1961,US
718491,-399,USC00028468,36.9233,-109.09,TEEC_NOS_POS,1991,US
718511,1285,USC00028489,33.4333,-111.9333,TEMPE,1961,US
718541,1111,USC00028489,33.4333,-111.9333,TEMPE,1991,US
718561,1056,USC00028494,33.3833,-111.9333,TEMPE_3_S,1961,US
718591,872,USC00028494,33.3833,-111.9333,TEMPE_3_S,1991,US
718611,1226,USC00028499,33.4258,-111.9217,TEMPE_ASU,1961,US
718641,1071,USC00028499,33.4258,-111.9217,TEMPE_ASU,1991,US
718661,841,USC00028516,36.03,-114.3289,TEMPLE_BAR,1961,US
718691,727,USC00028516,36.03,-114.3289,TEMPLE_BAR,1991,US
718711,892,USC00028619,31.7119,-110.0686,TOMBSTONE,1961,US
718741,900,USC00028619,31.7119,-110.0686,TOMBSTONE,1991,US
718761,1219,USC00028641,33.4203,-112.86,TONOPAH,1961,US
718791,1080,USC00028641,33.4203,-112.86,TONOPAH,1991,US
718811,613,USC00028778,35.3881,-113.6594,TRUXTON_CANYON,1961,US
718841,446,USC00028778,35.3881,-113.6594,TRUXTON_CANYON,1991,US
718861,-93,USC00028792,36.1306,-111.2436,TUBA_CITY,1961,US
718891,55,USC00028792,36.1306,-111.2436,TUBA_CITY,1991,US
718911,1208,USC00028795,32.2542,-111.1961,TUCSON_17_NW,1961,US
718941,1041,USC00028795,32.2542,-111.1961,TUCSON_17_NW,1991,US
718961,1127,USC00028796,32.2817,-110.9442,TUCSON_CAMP_AVE_EXP,1961,US
718991,993,USC00028796,32.2817,-110.9442,TUCSON_CAMP_AVE_EXP,1991,US
719011,1137,USC00028800,32.25,-110.8333,TUCSON_MAGNETIC_OBSY,1961,US
719041,1007,USC00028800,32.25,-110.8333,TUCSON_MAGNETIC_OBSY,1991,US
719061,1252,USC00028815,32.2292,-110.9536,TUCSON_WFO,1961,US
719091,1074,USC00028815,32.2292,-110.9536,TUCSON_WFO,1991,US
719111,1141,USC00028817,32.2581,-111.0053,TUCSON_U_OF_A_1,1961,US
719141,954,USC00028817,32.2581,-111.0053,TUCSON_U_OF_A_1,1991,US
719161,970,USC00028865,31.5678,-111.0497,TUMACACORI_NM,1961,US
719191,836,USC00028865,31.5678,-111.0497,TUMACACORI_NM,1991,US
719211,494,USC00028895,36.2861,-113.0636,TUWEEP,1961,US
719241,272,USC00028895,36.2861,-113.0636,TUWEEP,1991,US
719261,767,USC00028904,34.7706,-112.0264,TUZIGOOT,1961,US
719291,622,USC00028904,34.7706,-112.0264,TUZIGOOT,1991,US
719311,163,USC00029114,36.9953,-111.4914,WAHWEAP,1961,US
719341,68,USC00029114,36.9953,-111.4914,WAHWEAP,1991,US
719361,-38,USC00029150,34.5333,-110.9167,WALLACE_RS,1961,US
